Date,Weekday,Week_Number,Month,Year,Hour,Country,Region,Site,Queue_Name,Channel,All_Units_Filter,Queue_Units_Filter,ASU_Tier_Filter,Business_Unit,planned_Volume,offered_Volume,handled_Volume,abandoned_Volume,backlog_Volume,aHT_Seconds,handle_Time_Total,Wait_Time_Avg,shrinkage_Percent,required_FTE,agent_Count,utilization_percent,Active_Agents,Service_Level_Percent,Occupancy_Percent
2023-10-07,Saturday,40,October,2023,7,Italy,EMEA,Rome,CUSTOMER_SUPPORT_CHAT_T1,Voice,Premium,Customer Support,Tier 2,Healthcare,206,192,192,0,0,826,158592,0.0,16,5,6,78,5,82,65
2024-04-12,Friday,15,April,2024,8,Norway,EMEA,Norway Hub,EMEA_EMAIL_SUPPORT_T3,Chat,Premium,Support,Tier 1,Banking,129,129,127,2,2,256,32512,3.968992248,26,1,1,77,1,85,87
2021-04-25,Sunday,16,April,2021,15,Spain,EMEA,Madrid,EMEA_CORE_EMAIL_TIER2,Email,Premium,Support,Tier 3,E-commerce,493,489,474,15,15,219,103806,6.717791411,18,3,4,86,3,74,67
2023-11-18,Saturday,46,November,2023,4,United Kingdom,EMEA,London,TECH_SUPPORT_EMAIL_T3,Chat,Enterprise,Tech Support,Tier 1,E-commerce,385,409,396,13,13,390,154440,12.39608802,23,5,6,91,5,84,66
2022-06-03,Friday,22,June,2022,23,Finland,EMEA,Finland Hub,EMEA_EMAIL_SUPPORT_T3,Email,Enterprise,Support,Tier 3,Healthcare,188,204,195,9,9,696,135720,30.70588235,26,4,5,82,4,89,74
2022-06-20,Monday,25,June,2022,2,South Africa,EMEA,Cape Town,EMEA_CHAT_SUPPORT_T1,Voice,Enterprise,Support,Tier 3,Banking,305,305,286,19,19,583,166738,36.31803279,25,5,6,92,6,77,61
2021-08-09,Monday,32,August,2021,18,Netherlands,EMEA,Amsterdam,EMEA_CORE_EMAIL_T2,Voice,Enterprise,Support,Tier 1,E-commerce,339,333,315,18,18,846,266490,45.72972973,26,9,11,95,10,73,89
2021-04-08,Thursday,14,April,2021,20,Israel,EMEA,Israel Hub,INBOUND_VOICE_TIER1,Chat,Enterprise,Inbound,Tier 1,Retail,256,246,239,7,7,832,198848,23.67479675,22,6,7,95,7,79,68
2023-09-21,Thursday,38,September,2023,14,Denmark,EMEA,Denmark Hub,TECH_SUPPORT_EMAIL_T3,Email,Enterprise,Tech Support,Tier 2,Retail,81,82,69,13,13,865,59685,137.1341463,17,2,2,78,2,70,87
2022-01-02,Sunday,52,January,2022,16,South Africa,EMEA,Cape Town,EMEA_RETAIL_VOICE_T2,Chat,Enterprise,Support,Tier 2,Banking,370,373,356,17,17,598,212888,27.25469169,30,7,9,77,7,70,69
2021-09-05,Sunday,35,September,2021,2,Iceland,EMEA,Iceland Hub,EMEA_RETAIL_VOICE_T2,Voice,Enterprise,Support,Tier 2,Retail,395,410,408,2,2,605,246840,2.951219512,31,8,10,87,9,76,61
2021-10-13,Wednesday,41,October,2021,21,Italy,EMEA,Rome,EMEA_EMAIL_SUPPORT_T3,Voice,Premium,Support,Tier 3,Banking,356,370,358,12,12,835,298930,27.08108108,28,10,13,83,11,85,79
2024-09-05,Thursday,36,September,2024,20,Bulgaria,EMEA,Bulgaria Hub,TECH_SUPPORT_EMAIL_T3,Email,Consumer,Tech Support,Tier 1,Telecom,425,440,434,6,6,251,108934,3.422727273,28,3,4,65,3,72,85
2025-02-15,Saturday,7,February,2025,18,Ukraine,EMEA,Ukraine Hub,EMEA_CHAT_SUPPORT_T1,Voice,Premium,Support,Tier 3,E-commerce,497,483,466,17,17,732,341112,25.76397516,33,11,15,65,10,86,71
2023-10-21,Saturday,42,October,2023,15,Slovakia,EMEA,Slovakia Hub,INBOUND_VOICE_TIER1,Voice,Consumer,Inbound,Tier 2,Banking,483,474,474,0,0,709,336066,0.0,27,11,14,71,10,74,78
2021-05-12,Wednesday,19,May,2021,3,Spain,EMEA,Madrid,INBOUND_VOICE_TIER1,Email,Consumer,Inbound,Tier 2,Telecom,240,269,269,0,0,711,191259,0.0,32,6,8,85,7,77,81
2024-11-17,Sunday,46,November,2024,6,Finland,EMEA,Finland Hub,EMEA_CHAT_SUPPORT_T1,Chat,Enterprise,Support,Tier 1,Retail,388,389,385,4,4,299,115115,3.074550129,27,3,4,90,4,70,64
2025-11-04,Tuesday,45,November,2025,20,Portugal,EMEA,Portugal Hub,EMEA_CORE_EMAIL_TIER2,Voice,Consumer,Support,Tier 3,Banking,377,383,365,18,18,739,269735,34.7310705,31,9,12,80,10,77,85
2025-11-16,Sunday,46,November,2025,8,Israel,EMEA,Israel Hub,EMEA_CORE_EMAIL_TIER2,Email,Premium,Support,Tier 1,E-commerce,155,172,157,15,15,212,33284,18.48837209,32,1,1,84,1,90,79
2022-06-06,Monday,23,June,2022,10,Norway,EMEA,Norway Hub,EMEA_EMAIL_SUPPORT_T3,Chat,Consumer,Support,Tier 2,E-commerce,327,356,338,18,18,852,287976,43.07865169,17,9,11,91,10,86,64
2023-08-24,Thursday,34,August,2023,0,Poland,EMEA,Poland Hub,INBOUND_VOICE_TIER1,Chat,Consumer,Inbound,Tier 3,Telecom,95,80,72,8,8,585,42120,58.5,25,1,1,84,1,94,69
2021-06-25,Friday,25,June,2021,16,Israel,EMEA,Israel Hub,CUSTOMER_SUPPORT_CHAT_T1,Voice,Consumer,Customer Support,Tier 1,Retail,458,485,465,20,20,711,330615,29.31958763,21,11,13,90,12,79,79
2022-07-22,Friday,29,July,2022,19,Finland,EMEA,Finland Hub,EMEA_CORE_EMAIL_T2,Chat,Premium,Support,Tier 1,Banking,395,415,387,28,28,405,156735,27.3253012,34,5,7,73,5,91,60
2022-06-26,Sunday,25,June,2022,23,Portugal,EMEA,Portugal Hub,EMEA_CORE_EMAIL_T2,Chat,Premium,Support,Tier 1,Telecom,415,407,392,15,15,444,174048,16.36363636,27,6,8,81,6,73,70
2022-07-04,Monday,27,July,2022,4,Iceland,EMEA,Iceland Hub,EMEA_CHAT_SUPPORT_T1,Chat,Premium,Support,Tier 2,Banking,257,262,252,10,10,669,168588,25.53435115,26,5,6,93,6,70,64
2022-11-22,Tuesday,47,November,2022,21,Portugal,EMEA,Portugal Hub,EMEA_CHAT_SUPPORT_T1,Chat,Consumer,Support,Tier 1,Retail,443,457,440,17,17,812,357280,30.20568928,34,12,16,87,14,83,67
2023-10-29,Sunday,43,October,2023,15,Ukraine,EMEA,Ukraine Hub,INBOUND_VOICE_TIER1,Chat,Consumer,Inbound,Tier 1,Banking,362,342,342,0,0,818,279756,0.0,26,9,11,68,7,84,78
2021-10-11,Monday,41,October,2021,11,Spain,EMEA,Madrid,TECH_SUPPORT_EMAIL_T3,Chat,Premium,Tech Support,Tier 2,Retail,255,248,219,29,29,809,177171,94.60080645,27,6,8,75,6,82,73
2024-07-03,Wednesday,27,July,2024,6,Poland,EMEA,Poland Hub,TECH_SUPPORT_EMAIL_T3,Chat,Premium,Tech Support,Tier 2,Retail,418,420,410,10,10,554,227140,13.19047619,27,7,9,70,6,82,83
2021-04-13,Tuesday,15,April,2021,0,Romania,EMEA,Romania Hub,INBOUND_VOICE_TIER1,Chat,Enterprise,Inbound,Tier 2,Healthcare,83,93,66,27,27,896,59136,260.1290323,21,2,2,67,1,83,86
2025-09-07,Sunday,36,September,2025,18,Slovakia,EMEA,Slovakia Hub,EMEA_CHAT_SUPPORT_T1,Voice,Consumer,Support,Tier 1,Healthcare,130,135,116,19,19,685,79460,96.40740741,18,2,2,93,2,80,75
2022-06-29,Wednesday,26,June,2022,12,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Retail,488,517,503,14,14,486,244458,13.16054159,26,8,10,78,8,70,75
2024-10-06,Sunday,40,October,2024,2,Finland,EMEA,Finland Hub,EMEA_RETAIL_VOICE_T2,Voice,Premium,Support,Tier 3,E-commerce,442,470,466,4,4,607,282862,5.165957447,18,9,11,76,8,70,76
2022-05-19,Thursday,20,May,2022,0,Kenya,EMEA,Kenya Hub,EMEA_EMAIL_SUPPORT_T3,Voice,Enterprise,Support,Tier 2,Retail,174,166,149,17,17,596,88804,61.03614458,29,3,4,90,4,84,73
2025-08-08,Friday,32,August,2025,23,Turkey,EMEA,Turkey Hub,EMEA_CORE_EMAIL_T2,Email,Consumer,Support,Tier 2,Banking,280,284,260,24,24,826,214760,69.8028169,20,7,8,78,6,92,83
2024-10-12,Saturday,41,October,2024,21,Iceland,EMEA,Iceland Hub,TECH_SUPPORT_EMAIL_T3,Email,Consumer,Tech Support,Tier 3,E-commerce,215,231,210,21,21,524,110040,47.63636364,29,3,4,83,3,89,77
2023-02-04,Saturday,5,February,2023,17,Italy,EMEA,Rome,TECH_SUPPORT_EMAIL_T3,Email,Consumer,Tech Support,Tier 1,E-commerce,127,141,119,22,22,435,51765,67.87234043,22,1,1,90,1,84,87
2021-06-28,Monday,26,June,2021,9,Iceland,EMEA,Iceland Hub,EMEA_CORE_EMAIL_TIER2,Chat,Consumer,Support,Tier 2,Banking,362,360,356,4,4,646,229976,7.177777778,18,7,8,84,7,73,73
2024-08-01,Thursday,31,August,2024,17,Finland,EMEA,Finland Hub,OUTBOUND_SALES_T2,Email,Enterprise,Outbound,Tier 2,E-commerce,306,313,294,19,19,607,178458,36.84664537,21,6,7,86,6,79,77
2023-07-07,Friday,27,July,2023,2,Luxembourg,EMEA,Luxembourg Hub,CUSTOMER_SUPPORT_CHAT_T1,Voice,Premium,Customer Support,Tier 3,E-commerce,123,145,131,14,14,672,88032,64.88275862,33,3,4,84,3,74,77
2024-02-20,Tuesday,8,February,2024,4,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Healthcare,187,181,175,6,6,410,71750,13.59116022,19,2,2,91,2,92,78
2025-02-27,Thursday,9,February,2025,18,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,Healthcare,82,98,93,5,5,699,65007,35.66326531,32,2,3,68,2,94,64
2025-12-21,Sunday,51,December,2025,12,Russia,EMEA,Russia Hub,OUTBOUND_SALES_T2,Voice,Enterprise,Outbound,Tier 2,Telecom,85,71,69,2,2,384,26496,10.81690141,24,0,0,78,0,71,64
2025-04-18,Friday,16,April,2025,10,Netherlands,EMEA,Amsterdam,INBOUND_VOICE_TIER1,Chat,Premium,Inbound,Tier 3,Retail,125,125,105,20,20,666,69930,106.56,32,2,3,95,3,71,80
2021-10-13,Wednesday,41,October,2021,12,Spain,EMEA,Madrid,TECH_SUPPORT_EMAIL_T3,Chat,Premium,Tech Support,Tier 1,Healthcare,481,483,457,26,26,200,91400,10.76604555,30,3,4,85,3,89,80
2025-03-22,Saturday,12,March,2025,12,Belgium,EMEA,Belgium Hub,EMEA_EMAIL_SUPPORT_T3,Email,Premium,Support,Tier 1,E-commerce,330,333,314,19,19,727,228278,41.48048048,24,7,9,65,6,87,61
2021-01-26,Tuesday,4,January,2021,4,Finland,EMEA,Finland Hub,OUTBOUND_SALES_T2,Chat,Premium,Outbound,Tier 1,E-commerce,491,519,490,29,29,191,93590,10.67244701,27,3,4,84,3,85,84
2025-03-10,Monday,11,March,2025,15,Denmark,EMEA,Denmark Hub,EMEA_RETAIL_VOICE_T2,Chat,Consumer,Support,Tier 2,Retail,109,89,86,3,3,864,74304,29.12359551,32,2,3,72,2,76,86
2021-10-04,Monday,40,October,2021,22,Finland,EMEA,Finland Hub,EMEA_CORE_EMAIL_TIER2,Chat,Enterprise,Support,Tier 2,Retail,198,228,218,10,10,539,117502,23.64035088,29,4,5,68,3,76,81
2022-04-05,Tuesday,14,April,2022,19,Slovakia,EMEA,Slovakia Hub,EMEA_CORE_EMAIL_T2,Chat,Consumer,Support,Tier 3,Healthcare,493,493,487,6,6,222,108114,2.701825558,35,3,4,92,4,74,90
2024-05-12,Sunday,19,May,2024,2,Turkey,EMEA,Turkey Hub,INBOUND_VOICE_TIER1,Voice,Enterprise,Inbound,Tier 1,Retail,367,391,384,7,7,873,335232,15.62915601,28,11,14,87,12,79,81
2023-01-05,Thursday,1,January,2023,20,Ireland,EMEA,Dublin,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Banking,450,456,447,9,9,856,382632,16.89473684,24,13,16,65,10,80,60
2025-05-26,Monday,22,May,2025,0,Norway,EMEA,Norway Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Retail,426,438,424,14,14,585,248040,18.69863014,33,8,11,73,8,85,75
2023-02-15,Wednesday,7,February,2023,17,France,EMEA,Paris,TECH_SUPPORT_EMAIL_T3,Chat,Enterprise,Tech Support,Tier 2,Retail,424,451,434,17,17,432,187488,16.28381375,22,6,7,70,5,71,79
2023-12-07,Thursday,49,December,2023,16,Finland,EMEA,Finland Hub,EMEA_CORE_EMAIL_TIER2,Email,Consumer,Support,Tier 1,E-commerce,447,432,410,22,22,397,162770,20.21759259,28,5,6,77,5,92,87
2025-08-02,Saturday,31,August,2025,2,Kenya,EMEA,Kenya Hub,CUSTOMER_SUPPORT_CHAT_T1,Email,Enterprise,Customer Support,Tier 1,E-commerce,311,309,305,4,4,481,146705,6.226537217,15,5,6,82,5,90,71
2022-09-26,Monday,39,September,2022,9,Kenya,EMEA,Kenya Hub,EMEA_CORE_EMAIL_T2,Voice,Enterprise,Support,Tier 3,Telecom,459,487,485,2,2,663,321555,2.722792608,34,11,15,94,14,82,67
2022-01-10,Monday,2,January,2022,14,Denmark,EMEA,Denmark Hub,INBOUND_VOICE_TIER1,Chat,Premium,Inbound,Tier 1,Banking,263,287,258,29,29,483,124614,48.80487805,23,4,5,73,4,81,62
2021-03-11,Thursday,10,March,2021,7,Morocco,EMEA,Morocco Hub,OUTBOUND_SALES_T2,Voice,Consumer,Outbound,Tier 3,Healthcare,461,473,457,16,16,688,314416,23.27272727,24,10,12,84,10,92,65
2021-09-16,Thursday,37,September,2021,2,Germany,EMEA,Berlin,EMEA_CHAT_SUPPORT_T1,Voice,Enterprise,Support,Tier 1,Healthcare,395,410,383,27,27,842,322486,55.44878049,34,11,15,91,14,92,67
2024-10-23,Wednesday,43,October,2024,9,Slovenia,EMEA,Slovenia Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Healthcare,141,138,117,21,21,627,73359,95.41304348,19,2,2,89,2,75,82
2025-12-12,Friday,50,December,2025,0,Portugal,EMEA,Portugal Hub,EMEA_CORE_EMAIL_TIER2,Email,Enterprise,Support,Tier 3,Telecom,430,449,422,27,27,723,305106,43.4766147,20,10,12,79,9,71,89
2022-02-24,Thursday,8,February,2022,22,South Africa,EMEA,Cape Town,CUSTOMER_SUPPORT_CHAT_T1,Chat,Enterprise,Customer Support,Tier 1,E-commerce,245,255,243,12,12,247,60021,11.62352941,27,2,3,66,2,72,81
2025-04-23,Wednesday,17,April,2025,3,Belgium,EMEA,Belgium Hub,INBOUND_VOICE_TIER1,Email,Premium,Inbound,Tier 2,Banking,375,357,334,23,23,654,218436,42.13445378,30,7,9,95,9,80,86
2023-08-27,Sunday,34,August,2023,15,Finland,EMEA,Finland Hub,TECH_SUPPORT_EMAIL_T3,Chat,Enterprise,Tech Support,Tier 2,Retail,359,360,358,2,2,841,301078,4.672222222,15,10,12,91,11,71,61
2025-12-14,Sunday,50,December,2025,5,France,EMEA,Paris,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Retail,327,309,302,7,7,511,154322,11.57605178,15,5,6,78,5,85,62
2023-03-04,Saturday,9,March,2023,8,United Kingdom,EMEA,London,EMEA_RETAIL_VOICE_T2,Voice,Enterprise,Support,Tier 2,Healthcare,409,391,375,16,16,817,306375,33.43222506,23,10,12,90,11,82,75
2025-08-25,Monday,35,August,2025,3,Hungary,EMEA,Hungary Hub,EMEA_CHAT_SUPPORT_T1,Chat,Enterprise,Support,Tier 2,Healthcare,370,398,383,15,15,611,234013,23.02763819,16,8,9,65,6,74,63
2025-03-20,Thursday,12,March,2025,13,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Healthcare,497,491,477,14,14,810,386370,23.09572301,30,13,17,95,16,94,85
2023-07-01,Saturday,26,July,2023,13,South Africa,EMEA,Cape Town,EMEA_EMAIL_SUPPORT_T3,Email,Consumer,Support,Tier 2,E-commerce,357,379,359,20,20,512,183808,27.01846966,32,6,8,85,7,83,89
2024-06-29,Saturday,26,June,2024,22,Czech Republic,EMEA,Czech Republic Hub,EMEA_CHAT_SUPPORT_T1,Chat,Enterprise,Support,Tier 3,Retail,347,368,338,30,30,832,281216,67.82608696,22,9,11,79,9,73,67
2021-10-16,Saturday,41,October,2021,17,Turkey,EMEA,Turkey Hub,TECH_SUPPORT_EMAIL_T3,Voice,Consumer,Tech Support,Tier 2,Telecom,338,342,341,1,1,677,230857,1.979532164,15,8,9,86,8,89,81
2022-03-27,Sunday,12,March,2022,10,Spain,EMEA,Madrid,EMEA_CORE_EMAIL_T2,Chat,Premium,Support,Tier 1,Telecom,161,180,156,24,24,806,125736,107.4666667,25,4,5,75,4,73,90
2022-05-04,Wednesday,18,May,2022,20,Slovakia,EMEA,Slovakia Hub,EMEA_CORE_EMAIL_TIER2,Voice,Premium,Support,Tier 2,Retail,218,219,203,16,16,889,180467,64.94977169,32,6,8,73,6,74,84
2024-05-11,Saturday,19,May,2024,17,Netherlands,EMEA,Amsterdam,INBOUND_VOICE_TIER1,Email,Enterprise,Inbound,Tier 2,Banking,451,436,410,26,26,493,202130,29.39908257,19,7,8,86,7,79,62
2025-08-25,Monday,35,August,2025,8,Poland,EMEA,Poland Hub,EMEA_CORE_EMAIL_TIER2,Voice,Premium,Support,Tier 3,Healthcare,164,184,171,13,13,236,40356,16.67391304,29,1,1,74,1,82,62
2022-03-27,Sunday,12,March,2022,22,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Telecom,109,134,107,27,27,766,81962,154.3432836,22,2,2,77,2,95,75
2025-02-07,Friday,6,February,2025,22,Portugal,EMEA,Portugal Hub,INBOUND_VOICE_TIER1,Email,Consumer,Inbound,Tier 3,Healthcare,252,237,236,1,1,477,112572,2.012658228,28,3,4,72,3,89,86
2025-12-27,Saturday,52,December,2025,5,Sweden,EMEA,Sweden Hub,CUSTOMER_SUPPORT_CHAT_T1,Voice,Consumer,Customer Support,Tier 1,Healthcare,118,114,107,7,7,362,38734,22.22807018,24,1,1,69,1,94,70
2021-02-10,Wednesday,6,February,2021,5,Portugal,EMEA,Portugal Hub,EMEA_CHAT_SUPPORT_T1,Voice,Premium,Support,Tier 1,E-commerce,151,137,126,11,11,534,67284,42.87591241,29,2,3,86,3,77,86
2022-09-30,Friday,39,September,2022,0,Greece,EMEA,Greece Hub,INBOUND_VOICE_TIER1,Email,Premium,Inbound,Tier 3,E-commerce,343,343,339,4,4,435,147465,5.072886297,34,5,7,74,5,75,63
2021-03-06,Saturday,9,March,2021,9,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,E-commerce,328,326,314,12,12,729,228906,26.83435583,29,7,9,80,7,84,67
2024-08-15,Thursday,33,August,2024,12,Greece,EMEA,Greece Hub,EMEA_CHAT_SUPPORT_T1,Chat,Consumer,Support,Tier 2,Telecom,285,279,253,26,26,654,165462,60.94623656,15,5,6,80,5,71,79
2023-09-13,Wednesday,37,September,2023,15,Germany,EMEA,Berlin,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Telecom,121,107,102,5,5,821,83742,38.36448598,34,2,3,73,2,77,82
2022-07-29,Friday,30,July,2022,2,Bulgaria,EMEA,Bulgaria Hub,EMEA_EMAIL_SUPPORT_T3,Voice,Enterprise,Support,Tier 3,Banking,183,188,165,23,23,735,121275,89.92021277,25,4,5,65,3,74,84
2023-08-27,Sunday,34,August,2023,2,Norway,EMEA,Norway Hub,TECH_SUPPORT_EMAIL_T3,Chat,Enterprise,Tech Support,Tier 1,Telecom,372,379,377,2,2,425,160225,2.242744063,20,5,6,66,4,80,69
2024-03-02,Saturday,9,March,2024,16,Kenya,EMEA,Kenya Hub,EMEA_RETAIL_VOICE_T2,Voice,Enterprise,Support,Tier 3,Banking,426,430,422,8,8,316,133352,5.879069767,34,4,5,90,5,80,62
2021-05-30,Sunday,21,May,2021,20,Luxembourg,EMEA,Luxembourg Hub,TECH_SUPPORT_EMAIL_T3,Chat,Consumer,Tech Support,Tier 2,Healthcare,156,181,181,0,0,834,150954,0.0,18,5,6,88,5,82,65
2024-02-16,Friday,7,February,2024,16,Kenya,EMEA,Kenya Hub,TECH_SUPPORT_EMAIL_T3,Chat,Premium,Tech Support,Tier 2,E-commerce,299,287,280,7,7,680,190400,16.58536585,34,6,8,81,6,94,87
2024-10-10,Thursday,41,October,2024,19,Romania,EMEA,Romania Hub,CUSTOMER_SUPPORT_CHAT_T1,Email,Enterprise,Customer Support,Tier 3,Telecom,358,352,328,24,24,361,118408,24.61363636,34,4,5,66,3,76,70
2025-01-11,Saturday,2,January,2025,7,Portugal,EMEA,Portugal Hub,EMEA_EMAIL_SUPPORT_T3,Voice,Premium,Support,Tier 3,E-commerce,303,316,314,2,2,815,255910,5.158227848,35,8,11,77,8,86,79
2021-09-11,Saturday,36,September,2021,14,Russia,EMEA,Russia Hub,TECH_SUPPORT_EMAIL_T3,Voice,Consumer,Tech Support,Tier 1,Telecom,101,93,77,16,16,604,46508,103.9139785,21,1,1,92,1,81,60
2021-01-28,Thursday,4,January,2021,14,Turkey,EMEA,Turkey Hub,INBOUND_VOICE_TIER1,Email,Enterprise,Inbound,Tier 1,Telecom,474,500,496,4,4,583,289168,4.664,29,10,13,83,11,75,87
2025-02-28,Friday,9,February,2025,19,Romania,EMEA,Romania Hub,TECH_SUPPORT_EMAIL_T3,Voice,Enterprise,Tech Support,Tier 2,Retail,69,67,64,3,3,526,33664,23.55223881,29,1,1,92,1,90,84
2023-06-22,Thursday,25,June,2023,3,Finland,EMEA,Finland Hub,EMEA_RETAIL_VOICE_T2,Chat,Consumer,Support,Tier 1,Telecom,276,284,261,23,23,465,121365,37.6584507,23,4,5,66,3,85,84
2021-10-25,Monday,43,October,2021,15,Netherlands,EMEA,Amsterdam,EMEA_CHAT_SUPPORT_T1,Email,Consumer,Support,Tier 2,Healthcare,287,312,299,13,13,813,243087,33.875,35,8,11,65,7,87,65
2022-12-14,Wednesday,50,December,2022,4,Netherlands,EMEA,Amsterdam,INBOUND_VOICE_TIER1,Chat,Enterprise,Inbound,Tier 3,Telecom,472,458,450,8,8,781,351450,13.6419214,29,12,15,76,11,81,68
2023-04-01,Saturday,13,April,2023,2,Finland,EMEA,Finland Hub,OUTBOUND_SALES_T2,Chat,Enterprise,Outbound,Tier 2,Telecom,123,146,130,16,16,896,116480,98.19178082,26,4,5,72,4,76,67
2025-03-06,Thursday,10,March,2025,0,Morocco,EMEA,Morocco Hub,EMEA_CORE_EMAIL_T2,Chat,Premium,Support,Tier 3,Retail,163,155,137,18,18,482,66034,55.97419355,20,2,2,78,2,75,66
2024-05-23,Thursday,21,May,2024,13,United Kingdom,EMEA,London,TECH_SUPPORT_EMAIL_T3,Email,Consumer,Tech Support,Tier 1,Healthcare,480,464,435,29,29,334,145290,20.875,17,5,6,95,6,80,60
2025-11-20,Thursday,47,November,2025,7,Slovakia,EMEA,Slovakia Hub,TECH_SUPPORT_EMAIL_T3,Email,Consumer,Tech Support,Tier 3,Retail,470,452,450,2,2,715,321750,3.163716814,30,11,14,85,12,90,74
2022-10-10,Monday,41,October,2022,5,Czech Republic,EMEA,Czech Republic Hub,EMEA_EMAIL_SUPPORT_T3,Email,Consumer,Support,Tier 2,Telecom,287,273,256,17,17,785,200960,48.88278388,20,6,7,78,5,85,89
2022-12-11,Sunday,49,December,2022,15,Ireland,EMEA,Dublin,TECH_SUPPORT_EMAIL_T3,Chat,Enterprise,Tech Support,Tier 2,Healthcare,401,395,395,0,0,550,217250,0.0,22,7,9,74,7,73,60
2024-08-08,Thursday,32,August,2024,17,Slovenia,EMEA,Slovenia Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Healthcare,162,165,149,16,16,735,109515,71.27272727,33,3,4,89,4,75,71
2022-11-03,Thursday,44,November,2022,20,Czech Republic,EMEA,Czech Republic Hub,CUSTOMER_SUPPORT_CHAT_T1,Chat,Consumer,Customer Support,Tier 3,Banking,117,117,104,13,13,420,43680,46.66666667,29,1,1,78,1,88,85
2022-04-09,Saturday,14,April,2022,2,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Telecom,352,381,374,7,7,807,301818,14.82677165,28,10,13,81,11,93,76
2023-02-24,Friday,8,February,2023,20,Portugal,EMEA,Portugal Hub,EMEA_CHAT_SUPPORT_T1,Chat,Premium,Support,Tier 2,Healthcare,90,120,100,20,20,568,56800,94.66666667,17,1,1,94,1,81,85
2022-09-13,Tuesday,37,September,2022,6,Israel,EMEA,Israel Hub,INBOUND_VOICE_TIER1,Voice,Consumer,Inbound,Tier 1,Retail,222,220,203,17,17,239,48517,18.46818182,15,1,1,81,1,85,78
2023-05-23,Tuesday,21,May,2023,5,Czech Republic,EMEA,Czech Republic Hub,OUTBOUND_SALES_T2,Email,Premium,Outbound,Tier 2,Healthcare,187,209,206,3,3,811,167066,11.64114833,17,5,6,81,5,85,67
2023-08-27,Sunday,34,August,2023,22,Turkey,EMEA,Turkey Hub,EMEA_CORE_EMAIL_TIER2,Chat,Premium,Support,Tier 2,Retail,488,509,487,22,22,492,239604,21.26522593,17,8,9,93,8,76,63
2023-09-14,Thursday,37,September,2023,2,Hungary,EMEA,Hungary Hub,EMEA_CHAT_SUPPORT_T1,Email,Consumer,Support,Tier 3,Retail,169,150,128,22,22,469,60032,68.78666667,34,2,3,75,2,83,65
2024-10-02,Wednesday,40,October,2024,7,Italy,EMEA,Rome,OUTBOUND_SALES_T2,Email,Enterprise,Outbound,Tier 1,Banking,74,78,48,30,30,471,22608,181.1538462,15,0,0,77,0,95,61
2023-10-31,Tuesday,44,October,2023,0,Romania,EMEA,Romania Hub,TECH_SUPPORT_EMAIL_T3,Voice,Premium,Tech Support,Tier 3,Banking,153,176,164,12,12,417,68388,28.43181818,20,2,2,91,2,82,78
2022-09-01,Thursday,35,September,2022,10,Italy,EMEA,Rome,EMEA_RETAIL_VOICE_T2,Chat,Consumer,Support,Tier 2,Retail,253,237,216,21,21,671,144936,59.4556962,30,5,7,67,5,86,82
2023-03-28,Tuesday,13,March,2023,14,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Retail,110,94,72,22,22,460,33120,107.6595745,32,1,1,71,1,86,73
2022-06-11,Saturday,23,June,2022,14,Spain,EMEA,Madrid,INBOUND_VOICE_TIER1,Chat,Premium,Inbound,Tier 1,Retail,498,518,513,5,5,486,249318,4.691119691,27,8,10,82,8,90,73
2024-03-23,Saturday,12,March,2024,20,Portugal,EMEA,Portugal Hub,OUTBOUND_SALES_T2,Chat,Premium,Outbound,Tier 2,Healthcare,317,345,325,20,20,310,100750,17.97101449,31,3,4,83,3,79,66
2021-02-17,Wednesday,7,February,2021,22,United Kingdom,EMEA,London,EMEA_RETAIL_VOICE_T2,Voice,Premium,Support,Tier 3,Banking,243,242,220,22,22,887,195140,80.63636364,23,6,7,92,6,73,60
2025-01-06,Monday,2,January,2025,21,Slovakia,EMEA,Slovakia Hub,TECH_SUPPORT_EMAIL_T3,Voice,Premium,Tech Support,Tier 3,Retail,138,146,135,11,11,896,120960,67.50684932,21,4,5,90,5,77,68
